ID,title,descr,author_ID,stock,price,currency_code,genre_ID,isbn13,avg_rating,rating_count,publisher
14519812,The sleeping sword,Blind children--Juvenile fiction;Children's fiction ; Fantasy,1918,1,20,USD,0,9781405239622,0,0,Egmont
14519833,My Dad is brilliant,Fathers--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,441,1,33,USD,0,9781406313307,0,0,Walker
14519835,Jamie and Angus together : Anne Fine,,896,1,50,USD,0,9781406313321,0,0,Walker
14519841,There is a bird on your head!,Piggie (Fictitious character : Willems)--Juvenile fiction ; Gerald (Fictitious character : Willems)--Juvenile fiction;Children's fiction,2856,1,24,USD,0,9781406314700,0,0,Walker
14519846,Carlo and the really nice librarian,Libraries--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,2522,1,20,USD,0,9781406315196,0,0,Walker
14519854,Shannon the ocean fairy,"Children's stories, English ; Fairies--Juvenile fiction;Children's fiction",1831,1,36,USD,0,9781408300251,0,0,Orchard
14524411,My totally secret diary : on stage in America,English--United States--Juvenile fiction ; Mothers and daughters--Juvenile fiction ; Theater--United States--Juvenile fiction;Children's fiction ; Diary fiction,2460,1,45,USD,0,9780385614924,0,0,Doubleday
14525225,Water boy,,108,1,24,USD,0,9781840118568,0,0,Templar
14525392,"Buddha at bedtime : tales of love and wisdom for you to read with your child to enchant, enlighten and inspire",Spiritual life--Buddhism--Juvenile literature ; Buddhist mythology--Juvenile literature;Children's literature,1968,1,18,USD,0,9781844835966,0,0,Duncan Baird
14525400,Ouch!,Hedgehogs--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,2396,1,14,USD,0,9781845066680,0,0,Little Tiger
14525402,The nutty nut chase,,2832,1,46,USD,0,9781845066703,0,0,Little Tiger
14530482,Kipper's monster,Kipper (Fictitious character : Inkpen)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,1349,1,38,USD,0,9780340932087,0,0,Hodder Children's
14530983,Me hungry!,Animals--Pictorial works--Juvenile fiction ; Prehistoric peoples--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,2644,1,32,USD,0,9780763633608,0,0,Walker
14531420,Blue gene baby,Sisters--Juvenile fiction;Adventure ; Children's fiction,789,1,34,USD,0,9781846162312,0,0,Orchard
14536494,Born to run,Greyhounds--Juvenile fiction;Children's fiction,1918,1,36,USD,0,9780007230594,0,0,HarperCollins
14536549,Paddington here and now,"Paddington Bear, (Fictitious character);Children's fiction",312,1,32,USD,0,9780007269402,0,0,HarperCollins
14536610,The butterfly lion,Lions--Juvenile fiction;Children's fiction,1918,1,50,USD,0,9780007279944,0,0,HarperCollins
14536612,"Oh, the places you'll go!",,2435,1,35,USD,0,9780007280759,0,0,HarperCollins
14536779,The Mammoth Academy on holiday!,Oscar (Fictitious character : Layton)--Juvenile fiction ; Woolly mammoth--Juvenile fiction ; Arabella (Fictitious character : Layton)--Juvenile fiction;Children's fiction,1575,1,29,USD,0,9780340930311,0,0,Hodder Children's
14536782,Kisses are yuk!,Kissing--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,1375,1,43,USD,0,9780340944813,0,0,Hodder Children's
14537284,Little Miss Birthday,Birthdays--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,,1,44,USD,0,9781405234986,0,0,Egmont
14537292,Mr. Noisy and the giant,Giants--Pictorial works--Juvenile fiction ; Mr. Men (Fictitious characters)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,,1,48,USD,0,9781405235068,0,0,Egmont
14537293,Little Miss Naughty & the good fairy,Mr. Men (Fictitious characters)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,,1,22,USD,0,9781405235075,0,0,Egmont
14537299,Little Miss Contrary,,1160,1,21,USD,0,9781405235136,0,0,Egmont
14537303,Little Miss Sunshine,,1160,1,50,USD,0,9781405235174,0,0,Egmont
14537338,Mr. Bump,Mr. Men (Fictitious characters)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,1160,1,37,USD,0,9781405235570,0,0,Egmont
14537342,Mr. Tickle,Mr. Men (Fictitious characters)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,1160,1,28,USD,0,9781405235617,0,0,Egmont
14537346,Mr. Rude,Mr. Men (Fictitious characters)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,1160,1,16,USD,0,9781405235655,0,0,Egmont
14537529,There's a cow in the cabbage patch,Domestic animals--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,289,1,19,USD,0,9781841489612,0,0,Barefoot
14542479,The school play,Unicorns--Juvenile fiction ; Children's plays--Juvenile fiction;Children's fiction,506,1,37,USD,0,9780141322506,0,0,Puffin
14542480,Party dreams,Magic--Juvenile literature ; Wolves--Juvenile literature ; Puppies--Juvenile literature;Children's fiction ; Children's literature,240,1,37,USD,0,9780141323794,0,0,Puffin
14542481,A forest charm,Magic--Juvenile literature ; Wolves--Juvenile literature ; Puppies--Juvenile literature;Children's fiction ; Children's literature,240,1,16,USD,0,9780141323800,0,0,Puffin
14542483,The new girl,Female friendship--Juvenile literature;Children's fiction ; Children's literature,1719,1,26,USD,0,9780141383798,0,0,Puffin
14542497,The shark in the dark,Marine animals--Pictorial works--Juvenile fiction ; Sharks--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,241,1,23,USD,0,9780230015982,0,0,Macmillan
14542508,Ugenia Lavender and the terrible tiger,,1148,1,45,USD,0,9780230701427,0,0,Macmillan
14542591,Crocs!,Crocodiles--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work ; Story in rhyme,1087,1,27,USD,0,9780316073066,0,0,"Little, Brown"
14542592,The blue stone,Rocks--Juvenile fiction ; Homesickness--Juvenile fiction;Children's fiction,1387,1,37,USD,0,9780316113830,0,0,"Little, Brown"
14542599,D.W. the big boss,Bossiness--Pictorial works--Juvenile fiction ; D.W. (Fictitious character)--Pictorial works--Juvenile fiction ; Arthur (Fictitious character : Brown)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,379,1,10,USD,0,9780316733953,0,0,"Little, Brown"
14542600,Arthur tells a story,Aardvark--Pictorial works--Juvenile fiction ; Storytelling--Pictorial works--Juvenile fiction ; D. W. (Fictitious character)--Pictorial works--Juvenile fiction ; Arthur (Fictitious character : Brown)--Pictorial works--Juvenile fiction ; Brothers and sisters--Pictorial works--Juvenile fiction;Children's fiction ; Novel ; Pictorial work,379,1,42,USD,0,9780316733960,0,0,"Little, Brown"
14542601,Fred stays with me!,Children of divorced parents--Pictorial works--Juvenile fiction ; Dogs--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,562,1,26,USD,0,9780316882699,0,0,"Little, Brown"
14542651,The Penderwicks on Gardam Street,Sisters--Juvenile fiction;Adventure ; Children's fiction,272,1,10,USD,0,9780385613750,0,0,David Fickling
14542747,Kiss,Emotions in adolescence--Fiction ; First loves--Fiction;Fiction ; Young adult fiction,2879,1,45,USD,0,9780552554411,0,0,Corgi Children's
14542749,Pop star princess,Princess Poppy (Fictitious character : Jones)--Juvenile fiction ; Honeypot Hill (Imaginary place)--Juvenile fiction ; Princesses--Juvenile fiction;Children's fiction,1402,1,22,USD,0,9780552557030,0,0,Young Corgi
14542782,Mariah Mundi : the Midas box,"Magic tricks--Equipment and supplies--Fiction ; Hotels--England, Northern--Fiction ; Magicians--Fiction;Fiction ; Suspense fiction ; Young adult fiction",2653,1,42,USD,0,9780571238354,0,0,Faber & Faber
14542896,Star child,Zodiac--Juvenile fiction ; Family--Juvenile fiction;Children's fiction,1291,1,35,USD,0,9780753415689,0,0,Kingfisher
14542967,Cosmic,"Outer space--Exploration--Juvenile fiction ; Stature, Tall--Juvenile fiction;Children's fiction",613,1,47,USD,0,9781405054645,0,0,Macmillan
14542990,Eight o'clock tales,,306,1,18,USD,0,9781405239752,0,0,Egmont
14543016,Mr. Men : my complete collection,"Children's stories, English ; Mr. Men (Fictitious characters)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work",1160,1,36,USD,0,9781405240475,0,0,Egmont
14543023,The magic faraway tree,,306,1,49,USD,0,9781405240925,0,0,Egmont
14543173,Upsy Daisy loves the Ninky Nonk!,,678,1,15,USD,0,9781405904360,0,0,BBC Children's
14543180,The miraculous journey of Edward Tulane,Voyages and travels--Juvenile fiction;Children's fiction,723,1,25,USD,0,9781406307702,0,0,Walker
14543182,Little beauty,Gorilla--Pictorial works--Juvenile fiction ; Sign language--Pictorial works--Juvenile fiction ; Friendship--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,389,1,18,USD,0,9781406308662,0,0,Walker
14543185,Gorilla,,389,1,46,USD,0,9781406313277,0,0,Walker
14543186,Piggybook,,389,1,35,USD,0,9781406313284,0,0,Walker
14543187,The tunnel,Brothers and sisters--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,389,1,34,USD,0,9781406313291,0,0,Walker
14543448,Abela : the girl who saw lions,Children of AIDS patients--Tanzania--Fiction ; Tanzania--Social conditions--Fiction ; Africans--Great Britain--Fiction ; Sheffield (England)--Social conditions--Fiction ; Illegal aliens--Great Britain--Fiction ; Interracial adoption--Fiction;Fiction ; Young adult fiction,752,1,41,USD,0,9781842707258,0,0,Andersen
14543449,Elmer and the big bird,Bullying--Pictorial works--Juvenile fiction ; Elmer (Fictitious character : McKee)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,1818,1,16,USD,0,9781842707548,0,0,Andersen
14543453,Mr Underbed,Sleep--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,2280,1,35,USD,0,9781842708217,0,0,Andersen
14543503,Doctor Miaow's big emergency,Hospitals--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,1651,1,22,USD,0,9781846161742,0,0,Orchard
14543512,Princess Rachel and the dancing dolphin,Tiara Club (Imaginary organization)--Juvenile fiction ; Princesses--Juvenile fiction;Children's fiction,959,1,30,USD,0,9781846168734,0,0,Orchard
14543522,Dinosaurs,Dinosaurs--Juvenile literature;Children's literature,1196,1,27,USD,0,9781846469220,0,0,Ladybird
14543672,The wildest brother,Brothers and sisters--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,971,1,16,USD,0,9781905294664,0,0,Chicken House
14545533,Huckleberry Finn,"Finn, Huckleberry (Fictitious character)--Juvenile fiction;Children's fiction",368,1,25,USD,0,9780746078952,0,0,Usborne
14547027,A hole in her pocket and other stories,,306,1,33,USD,0,9781841354491,0,0,Award
14549115,Run away home,"Runaway children--Juvenile fiction ; Kennedy, Ian (Fictitious character)--Juvenile fiction ; Kennedy, Sovra (Fictitious character)--Juvenile fiction;Adventure ; Children's fiction",1685,1,32,USD,0,9781906123048,0,0,Fidra
14551549,Nicholas and the gang,,1058,1,11,USD,0,9780714844930,0,0,Phaidon
14552485,My mum is a wonder,Mothers--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work ; Story in rhyme,1845,1,40,USD,0,9780860372981,0,0,Islamic Foundation
14561952,Secret letters at Trebizon,Trebizon School (Imaginary organization)--Juvenile fiction;Children's fiction,738,1,17,USD,0,9781906123031,0,0,Fidra
14561954,Six ponies,Horsemanship--Juvenile fiction ; New Forest pony--Juvenile fiction;Children's fiction,2213,1,35,USD,0,9781906123062,0,0,Fidra
14566263,Stampede of the giant reptiles,Jamie (Fictitious character : Stone)--Juvenile fiction ; Dinosaurs--Juvenile fiction ; Tom (Fictitious character : Stone)--Juvenile fiction;Adventure ; Children's fiction,2590,1,16,USD,0,9780192720979,0,0,Oxford University Press
14567586,Mr. Strong and the ogre,Ghouls and ogres--Pictorial works--Juvenile fiction ; Mr. Men (Fictitious characters)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,,1,30,USD,0,9781405237925,0,0,Egmont
14568251,First aid for fairies and other fabled beasts,,758,1,16,USD,0,9780863156366,0,0,Kelpies
14574614,Just like Jasper!,Cats--Pictorial works--Juvenile fiction ; Toys--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,441,1,21,USD,0,9780340945100,0,0,Hodder Children's
14574892,The little white horse : filmed as The secret of Moonacre,,1059,1,43,USD,0,9780745961187,0,0,Lion
14574893,The little white horse,,1059,1,16,USD,0,9780745961262,0,0,Lion
14574895,The name of this book is secret,Synesthesia--Juvenile fiction ; Adventure and adventurers--Juvenile fiction ; Kidnapping--Juvenile fiction ; Immortality--Juvenile fiction;Adventure ; Children's fiction,321,1,11,USD,0,9780746090923,0,0,Usborne
14574918,Persephone and the pomegranate seeds,Pomegranate--Mythology--Juvenile literature ; Persephone (Greek deity)--Juvenile literature;Children's literature,,1,21,USD,0,9780749679958,0,0,Franklin Watts
14575648,Mrs Muffly's monster,Monsters--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,799,1,12,USD,0,9781845077617,0,0,Frances Lincoln
14576501,The king of the copper mountains,,260,1,29,USD,0,9781905537037,0,0,Strident
14580435,Broadway dreams,Auditions--Juvenile fiction ; High school students--Juvenile fiction ; Friendship--Juvenile fiction ; Television game shows--Juvenile fiction;Children's fiction,1066,1,21,USD,0,9781407517438,0,0,Parragon
14583433,Living the dream,"Angels--Juvenile fiction ; Angel Academy (Imaginary organization)--Juvenile fiction ; Beeby, Mel (Fictitious character)--Juvenile fiction;Children's fiction ; Fantasy",664,1,20,USD,0,9780007161423,0,0,HarperCollins
14583445,A hero's birthday,Birthdays--Pictorial works--Juvenile fiction ; Croc (Fictitious character)--Pictorial works--Juvenile fiction ; Friendship--Pictorial works--Juvenile fiction ; Melrose (Fictitious character)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,517,1,21,USD,0,9780007258666,0,0,HarperCollins
14583460,When Hitler stole pink rabbit,Refugees--England--London--Juvenile fiction ; Refugees--Germany--Juvenile fiction ; Germans--England--London--Juvenile fiction;Children's fiction ; Historical fiction,1469,1,48,USD,0,9780007274772,0,0,HarperCollins
14583581,Mr Big,Body size--Pictorial works--Juvenile fiction ; Friendship--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,2744,1,16,USD,0,9780141500607,0,0,Puffin
14583649,Arthur's new puppy,Arthur (Fictitious character : Brown)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,379,1,26,USD,0,9780316109215,0,0,"Little, Brown"
14583650,D.W. the picky eater,Food habits--Pictorial works--Juvenile fiction ; Arthur (Fictitious character : Brown)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,379,1,17,USD,0,9780316110488,0,0,"Little, Brown"
14583666,Giants!,Prejudices--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,1451,1,42,USD,0,9780340893319,0,0,Hodder Children's
14583910,Witch Baby and me,Witches--Juvenile fiction ; Sisters--Juvenile fiction;Children's fiction,1034,1,27,USD,0,9780552556767,0,0,Corgi Children's
14583966,The fatal fire,"Chariot racing--Juvenile fiction ; Rome--History--Nero, 54-68--Juvenile fiction;Children's fiction ; Historical fiction",715,1,20,USD,0,9780713689709,0,0,A. & C. Black
14583975,Unicorn dreams,Schools--Juvenile fiction ; Unicorns--Juvenile fiction ; Fairies--Juvenile fiction;Children's fiction,1630,1,32,USD,0,9780746076804,0,0,Usborne
14583976,Wands and charms,Schools--Juvenile fiction ; Fairies--Juvenile fiction;Children's fiction,1630,1,40,USD,0,9780746076811,0,0,Usborne
14584123,Horse,Horses--Juvenile literature;Children's literature,556,1,49,USD,0,9781405329293,0,0,Dorling Kindersley
14584336,Stories from the billabong,"Legends--Australia--Juvenile literature ; Mythology, Aboriginal Australian ; Aboriginal Australians--Folklore--Juvenile literature;Children's literature ; Folk tale or fairy tale",1746,1,41,USD,0,9781845077044,0,0,Frances Lincoln
14589181,Cool zone,Brothers and sisters--Juvenile fiction;Children's fiction,303,1,49,USD,0,9780230700277,0,0,Macmillan
14589293,Tickle the duck!,Ducks--Pictorial works--Juvenile fiction ; Tickling--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work ; Toy or moveable book,1664,1,27,USD,0,9780316001021,0,0,"Little, Brown"
14589309,Sweet,Lesbians--Fiction ; Revenge--Fiction;Fiction ; Young adult fiction,410,1,50,USD,0,9780330453714,0,0,Young Picador
14589315,The tribe,Caribbean Area--History--To 1810--Juvenile fiction;Children's fiction,301,1,10,USD,0,9780330456425,0,0,Macmillan
14589333,Cherry cake and ginger beer,,364,1,22,USD,0,9780340960899,0,0,Hodder & Stoughton
14589347,Pip : the story of Olive,Friendship--Juvenile fiction ; Only child--Juvenile fiction;Children's fiction,1426,1,50,USD,0,9780385613309,0,0,David Fickling
14589592,Marvin gets mad!,Temper tantrums--Pictorial works--Juvenile fiction ; Sheep--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,2663,1,48,USD,0,9780747594864,0,0,Bloomsbury
14589601,What!,Wakefulness--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,1679,1,34,USD,0,9780747597759,0,0,Bloomsbury
14589895,Monster blood for breakfast!,Amusement parks--Juvenile fiction ; Practical jokes--Juvenile fiction;Children's fiction ; Horror,2586,1,13,USD,0,9781407106915,0,0,Scholastic
14589896,The scream of the haunted mask,Amusement parks--Juvenile fiction ; Masks--Juvenile fiction;Children's fiction ; Horror,2586,1,44,USD,0,9781407106922,0,0,Scholastic
14589897,Revenge of the living dummy,Amusement parks--Juvenile fiction;Children's fiction ; Horror,2586,1,20,USD,0,9781407106939,0,0,Scholastic
14589898,Creep from the deep,Amusement parks--Juvenile fiction;Children's fiction ; Horror,2586,1,34,USD,0,9781407106946,0,0,Scholastic
14589899,Night of the living dummy,Ventriloquism--Juvenile fiction ; Puppets--Juvenile fiction;Children's fiction ; Horror,2586,1,24,USD,0,9781407106960,0,0,Scholastic
14589913,"Good days, bad days",,78,1,16,USD,0,9781408302149,0,0,Orchard
14590103,Farmer Joe and the music show,Farmers--Pictorial works--Juvenile fiction ; Happiness--Pictorial works--Juvenile fiction ; Music--Pictorial works--Juvenile fiction ; Domestic animals--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,1882,1,42,USD,0,9781846163401,0,0,Orchard
14590105,How the rhinoceros got his skin,Rhinoceroses--Juvenile fiction;Children's fiction,2237,1,14,USD,0,9781846164101,0,0,Orchard
14590106,Mr Pusskins and Little Whiskers,Cats--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,1651,1,39,USD,0,9781846165238,0,0,Orchard
14590187,Never take a shark to the dentist,,174,1,16,USD,0,9781847383204,0,0,Simon & Schuster
14590312,Roadworks,Machinery--Pictorial works--Juvenile fiction ; Roads--Design and construction--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,2621,1,11,USD,0,9781921150166,0,0,Walker
14595319,Emil and the sneaky rat,"Children's stories, Swedish--Translations into English ; Lindgren, Astrid, 1907-2002--Translations into English ; Emil (Fictitious character : Lindgren)--Juvenile fiction;Children's fiction ; Translations into English",1628,1,13,USD,0,9780192727589,0,0,Oxford University Press
14595320,Karlson on the roof,"Children's stories, Swedish--Translations into English ; Karlsson (Fictitious character)--Juvenile fiction;Children's fiction ; Translations into English",1628,1,49,USD,0,9780192727725,0,0,Oxford University Press
14596684,"George, the dragon and the princess",,2916,1,42,USD,0,9781862301863,0,0,Red Fox
14601209,Diary of a wimpy kid : Greg Heffley's journal,Friendship--Juvenile fiction;Children's fiction ; Diary fiction,1494,1,45,USD,0,9780141324906,0,0,Puffin
14602103,ABC UK,English language--Alphabet--Pictorial works--Juvenile literature ; Great Britain--Pictorial works--Juvenile literature;Children's literature ; Pictorial work,793,1,25,USD,0,9781845076962,0,0,Frances Lincoln
14602104,Look! : drawing the line in art,Line (Art)--Juvenile literature ; Art appreciation--Juvenile literature;Children's literature,2900,1,23,USD,0,9781845078249,0,0,Frances Lincoln
14602141,Sperm whales and other deep-water life,Deep-sea animals--Juvenile literature;Children's literature,1914,1,37,USD,0,9781845389512,0,0,
14602671,"Wendy, the wide mouthed frog",,1651,1,29,USD,0,9781840115826,0,0,Templar
14606609,Splat the Cat,First day of school--Pictorial works--Juvenile fiction ; Friendship--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,2415,1,17,USD,0,9780007284542,0,0,HarperCollins
14606740,Anne of Green Gables,"Country life--Prince Edward Island--Juvenile fiction ; Shirley, Anne (Fictitious character)--Juvenile fiction ; Orphans--Juvenile fiction;Children's fiction",1897,1,17,USD,0,9780141321592,0,0,Puffin
14606741,Five children and It,Wishes--Juvenile fiction ; Fairies--Juvenile fiction;Children's fiction,1983,1,46,USD,0,9780141321615,0,0,Puffin
14606745,Peter Pan,"Peter Pan, (Fictitious character)--Juvenile fiction;Children's fiction",176,1,43,USD,0,9780141322575,0,0,Puffin
14606750,Give peas a chance,,1033,1,19,USD,0,9780141324111,0,0,Puffin
14606761,I will be especially very careful,Lola (Fictitious character : Child)--Pictorial works--Juvenile fiction ; Charlie (Fictitious character : Child)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,,1,32,USD,0,9780141384023,0,0,Puffin
14606775,Spells,Magic--Pictorial works--Juvenile fiction ; Frogs--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,1077,1,47,USD,0,9780230014923,0,0,Macmillan
14606897,Stop kissing me!,Ducks--Pictorial works--Juvenile fiction ; Kissing--Pictorial works--Juvenile fiction ; Poodles--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work ; Toy or moveable book,1664,1,16,USD,0,9780316001434,0,0,"Little, Brown"
14606903,Arthur's computer disaster,Computers--Pictorial works--Juvenile fiction ; Arthur (Fictitious character : Brown)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,379,1,28,USD,0,9780316105347,0,0,"Little, Brown"
14606904,Arthur's baby,Arthur (Fictitious character : Brown)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,379,1,18,USD,0,9780316110075,0,0,"Little, Brown"
14606907,Mail Harry to the moon!,Jealousy in children--Pictorial works--Juvenile fiction ; Sibling rivalry--Pictorial works--Juvenile fiction ; Brothers--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,1172,1,45,USD,0,9780316153768,0,0,"Little, Brown"
14606910,D. W.'s library card,Dog shows--Pictorial works--Juvenile fiction ; Dogs--Training--Pictorial works--Juvenile fiction ; D. W. (Fictitious character)--Pictorial works--Juvenile fiction ; Arthur (Fictitious character : Brown)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,379,1,10,USD,0,9780316738200,0,0,"Little, Brown"
14606951,The smugglers' mine,"Crampton Rock (Imaginary place)--Juvenile fiction ; Buggles, Stanley (Fictitious character)--Juvenile fiction ; Smuggling--Juvenile fiction;Children's fiction",1935,1,16,USD,0,9780340950555,0,0,Hodder Children's
14607043,Valentine's day disaster,"Stilton, Geronimo (Fictitious character)--Juvenile fiction ; Valentine's Day--Juvenile fiction;Children's fiction",,1,33,USD,0,9780439691475,0,0,Scholastic
14607045,Odious oceans,Ocean--Juvenile literature ; Ocean bottom--Juvenile literature;Children's literature,984,1,17,USD,0,9780439944540,0,0,Scholastic
14607172,George's secret key to the universe,Cosmology--Juvenile fiction;Children's fiction,1199,1,35,USD,0,9780552559584,0,0,Corgi
14607372,Solomon's fine featherless friends,Spirituality--Juvenile fiction ; Spiritual life--Juvenile fiction;Children's fiction,1238,1,29,USD,0,9781401911591,0,0,Hay House
14607425,The robber baron's daughter,Missing persons--Juvenile fiction;Children's fiction ; Suspense fiction,1001,1,36,USD,0,9781405242936,0,0,Egmont
14607454,Animal families,Familial behavior in animals--Pictorial works--Juvenile literature;Children's literature ; Pictorial work,1710,1,31,USD,0,9781405332507,0,0,Dorling Kindersley
14607455,Dr Frankenstein's human body book,"Human anatomy--Juvenile literature ; Body, Human--Juvenile literature;Children's literature",,1,37,USD,0,9781405332521,0,0,Dorling Kindersley
14607487,Surprising sharks,Sharks--Juvenile literature;Children's literature,690,1,10,USD,0,9781406312881,0,0,Walker
14607492,My dad's a birdman,"Fathers and daughters--England, Northern--Juvenile fiction ; Flight--Juvenile fiction;Children's fiction",60,1,15,USD,0,9781406313246,0,0,Walker
14607508,"My little sister, Doris",Brothers and sisters--Pictorial works--Juvenile fiction ; Newborn infants--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,2153,1,23,USD,0,9781407105512,0,0,Scholastic
14607513,Murderous maths,Mathematics--Miscellanea--Juvenile literature ; Mathematics--Juvenile humor;Children's literature ; Humour or satire,2178,1,20,USD,0,9781407105888,0,0,Scholastic
14607514,Dogmagic,Friendship--Juvenile fiction ; Pet shops--Juvenile fiction ; Magic--Juvenile fiction;Children's fiction,2805,1,19,USD,0,9781407105970,0,0,Scholastic
14613917,Winnie the twit,"Witches--Juvenile fiction ; Children's stories, English ; Winnie the Witch (Fictitious character)--Juvenile fiction;Children's fiction",2072,1,12,USD,0,9780192725769,0,0,Oxford University Press
14613921,Whizz-bang Winnie,"Witches--Juvenile fiction ; Children's stories, English ; Winnie the Witch (Fictitious character)--Juvenile fiction;Children's fiction",2072,1,39,USD,0,9780192727527,0,0,Oxford University Press
14613923,The wind in the willows,,1069,1,26,USD,0,9780192728159,0,0,Oxford University Press
14614793,Mercy Watson thinks like a pig,Flowers--Juvenile fiction ; Swine--Juvenile fiction;Children's fiction ; Humour or satire,723,1,50,USD,0,9780763632656,0,0,Candlewick
14615099,The boy who cried wolf,,2341,1,14,USD,0,9781842708330,0,0,Andersen
14615101,The cat who liked rain,Cats--Juvenile fiction;Children's fiction,1734,1,10,USD,0,9781842708439,0,0,Andersen
14615241,Daisy and the trouble with giants,Daisy (Fictitious character : Gray)--Juvenile fiction ; Giants--Juvenile fiction;Children's fiction,1079,1,28,USD,0,9781862304956,0,0,Red Fox
14615568,Wizards of the world,Magic--Juvenile literature ; Wizards--Juvenile literature;Children's literature,2904,1,21,USD,0,9781840115727,0,0,Templar
14621222,Horrid Henry's underpants,"Children's stories, English ; Horrid Henry (Fictitious character)--Juvenile fiction;Children's fiction",2472,1,28,USD,0,9780752860817,0,0,Orion
14621510,Singing to the sun : a fairy tale,Princesses--Pictorial works--Juvenile fiction ; Courtship--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,959,1,41,USD,0,9781405227513,0,0,Egmont
14621952,A.A. Milne's Winnie-the-Pooh in Scots,"Winnie-the-Pooh, (Fictitious character)--Juvenile fiction;Children's fiction",1871,1,33,USD,0,9781845022129,0,0,Itchy Coo
14621989,Earth and Mars,Mars (Planet)--Juvenile literature ; Earth--Juvenile literature;Children's literature,1875,1,32,USD,0,9781845389635,0,0,
14622202,Little Leopard on the move,Animals--Habitations--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,1748,1,49,USD,0,9781862337176,0,0,Gullane Children's
14622566,Belonging,Urban ecology (Sociology)--Pictorial works--Juvenile fiction ; Urban beautification--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,137,1,24,USD,0,9781406305487,0,0,Walker
14627025,First term at Silver Spires,Boarding school students--Juvenile fiction ; Silver Spires (Imaginary place)--Juvenile fiction;Children's fiction,400,1,30,USD,0,9780746072240,0,0,Usborne
14627027,Rivalry at Silver Spires,Cyberbullying--Juvenile fiction ; Boarding school students--Juvenile fiction ; Swimming--Competitions--Juvenile fiction ; Silver Spires (Imaginary place)--Juvenile fiction;Children's fiction,400,1,18,USD,0,9780746072264,0,0,Usborne
14627032,Princess at Silver Spires,Boarding school students--Juvenile fiction ; Fashion shows--Juvenile fiction ; Silver Spires (Imaginary place)--Juvenile fiction;Children's fiction,400,1,35,USD,0,9780746089576,0,0,Usborne
14627033,Secrets at Silver Spires,Dyslexics--Juvenile fiction ; Boarding school students--Juvenile fiction ; Art--Exhibitions--Juvenile fiction ; Silver Spires (Imaginary place)--Juvenile fiction;Children's fiction,400,1,44,USD,0,9780746089583,0,0,Usborne
14627036,Sun and the wind,,1715,1,44,USD,0,9780746095836,0,0,Usborne
